t, Precipitation,t, Flow,,,,, 
41365.6,0,41365.6,4697.425,,,,,
41365.7,0,41365.7,4697.425,,,,,
41365.8,0,41365.8,4697.425,,,,,
41365.9,0,41365.9,4697.425,,,,,
41366,0,41366,4379.371,,,,,
41366.1,0,41366.1,4379.37,,,,,
41366.2,0,41366.2,4379.37,,,,,
41366.3,0,41366.3,4379.37,,,,,
41366.4,0,41366.4,4379.37,,,,,
41366.5,0,41366.5,4379.37,,,,,
41366.6,0,41366.6,4379.37,,,,,
41366.7,0,41366.7,4203.387,,,,,
41366.8,0,41366.8,4203.385,,,,,
41366.9,0,41366.9,4379.37,,,,,
41367,0,41367,4379.37,,,,,
41367.1,0,41367.1,4379.37,,,,,
41367.2,0,41367.2,4379.37,,,,,
41367.3,0,41367.3,4379.37,,,,,
41367.4,0,41367.4,4085.781,,,,,
41367.5,0,41367.5,4085.781,,,,,
41367.6,0,41367.6,4085.781,,,,,
41367.7,0,41367.7,4085.781,,,,,
41367.8,0,41367.8,4261.766,,,,,
41367.9,0.1733381,41367.9,4320.991,,,,,
41368,0.6284835,41368,4379.37,,,,,
41368.1,0.2969882,41368.1,4144.161,,,,,
41368.2,0.01334296,41368.2,4261.765,,,,,
41368.3,0,41368.3,4085.781,,,,,
41368.4,0,41368.4,4085.781,,,,,
41368.5,0,41368.5,4085.781,,,,,
41368.6,0,41368.6,4085.781,,,,,
41368.7,0,41368.7,4379.37,,,,,
41368.8,0,41368.8,4379.37,,,,,
41368.9,0,41368.9,4379.37,,,,,
41369,0,41369,4379.37,,,,,
41369.1,0,41369.1,4697.425,,,,,
41369.2,0,41369.2,8930.001,,,,,
41369.3,0,41369.3,17297.29,,,,,
41369.4,0,41369.4,24416.82,,,,,
41369.5,0,41369.5,13138.11,,,,,
41369.6,0,41369.6,8498.784,,,,,
41369.7,0,41369.7,6923.809,,,,,
41369.8,0,41369.8,6043.042,,,,,
41369.9,0,41369.9,5333.535,,,,,
41370,0,41370,5015.48,,,,,
41370.1,0,41370.1,4760.67,,,,,
41370.2,0,41370.2,4697.425,,,,,
41370.3,0,41370.3,4379.37,,,,,
41370.4,0,41370.4,4379.37,,,,,
41370.5,0,41370.5,4085.781,,,,,
41370.6,0,41370.6,4085.781,,,,,
41370.7,0,41370.7,4085.781,,,,,
41370.8,0,41370.8,4085.781,,,,,
41370.9,0,41370.9,4085.781,,,,,
41371,0,41371,4085.781,,,,,
41371.1,0,41371.1,4085.781,,,,,
41371.2,0,41371.2,4085.781,,,,,
41371.3,0,41371.3,4085.781,,,,,
41371.4,0,41371.4,4085.781,,,,,
41371.5,0,41371.5,4085.781,,,,,
41371.6,0,41371.6,4085.781,,,,,
41371.7,0,41371.7,4085.781,,,,,
41371.8,0,41371.8,4085.781,,,,,
41371.9,0,41371.9,4085.781,,,,,
41372,0,41372,4085.781,,,,,
41372.1,0,41372.1,4085.781,,,,,
41372.2,0,41372.2,4085.781,,,,,
41372.3,0,41372.3,4085.781,,,,,
41372.4,0,41372.4,4085.781,,,,,
41372.5,0,41372.5,4085.781,,,,,
41372.6,0,41372.6,4085.781,,,,,
41372.7,0,41372.7,4085.781,,,,,
41372.8,0,41372.8,4085.781,,,,,
41372.9,0,41372.9,4085.781,,,,,
41373,0,41373,4085.781,,,,,
41373.1,0,41373.1,4379.37,,,,,
41373.2,0,41373.2,5896.035,,,,,
41373.3,0,41373.3,4085.781,,,,,
41373.4,0,41373.4,4085.781,,,,,
41373.5,0,41373.5,4085.781,,,,,
41373.6,0,41373.6,4085.781,,,,,
41373.7,0,41373.7,4085.781,,,,,
41373.8,0,41373.8,4379.37,,,,,
41373.9,0,41373.9,4085.781,,,,,
41374,0,41374,4085.781,,,,,
41374.1,0,41374.1,4085.781,,,,,
41374.2,0,41374.2,4379.37,,,,,
41374.3,0,41374.3,4085.781,,,,,
41374.4,0,41374.4,3816.658,,,,,
41374.5,0,41374.5,3816.658,,,,,
41374.6,0,41374.6,5078.725,,,,,
41374.7,0,41374.7,4697.425,,,,,
41374.8,0,41374.8,3816.658,,,,,
41374.9,0,41374.9,3870.172,,,,,
41375,0,41375,3816.658,,,,,
41375.1,0,41375.1,3816.658,,,,,
41375.2,0.2799856,41375.2,3816.658,,,,,
41375.3,1.438427,41375.3,3816.658,,,,,
41375.4,2.4,41375.4,3816.658,,,,,
41375.5,0,41375.5,3816.658,,,,,
41375.6,0,41375.6,3816.658,,,,,
41375.7,0,41375.7,3816.658,,,,,
41375.8,0,41375.8,3816.658,,,,,
41375.9,0,41375.9,3816.658,,,,,
41376,0,41376,3816.658,,,,,
41376.1,0,41376.1,3870.173,,,,,
41376.2,0,41376.2,3718.653,,,,,
41376.3,0,41376.3,3816.658,,,,,
41376.4,0,41376.4,3768.009,,,,,
41376.5,0,41376.5,121594.7,,,,,
41376.6,0,41376.6,245693.3,,,,,
41376.7,0,41376.7,36014.72,,,,,
41376.8,0,41376.8,17737.25,,,,,
41376.9,0,41376.9,12326.58,,,,,
41377,0,41377,9468.248,,,,,
41377.1,0,41377.1,9037.031,,,,,
41377.2,0,41377.2,8299.393,,,,,
41377.3,0,41377.3,7877.973,,,,,
41377.4,0,41377.4,6923.809,,,,,
41377.5,0,41377.5,6458.96,,,,,
41377.6,0,41377.6,6125.747,,,,,
41377.7,0,41377.7,6043.042,,,,,
41377.8,0,41377.8,5676.055,,,,,
41377.9,0,41377.9,5607.947,,,,,
41378,0,41378,5333.535,,,,,
41378.1,0,41378.1,5078.725,,,,,
41378.2,0,41378.2,5015.48,,,,,
41378.3,0,41378.3,4888.075,,,,,
41378.4,0,41378.4,4760.669,,,,,
41378.5,0,41378.5,4697.425,,,,,
41378.6,0,41378.6,4697.425,,,,,
41378.7,0,41378.7,4697.425,,,,,
41378.8,0,41378.8,5015.48,,,,,
41378.9,0,41378.9,4634.181,,,,,
41379,0,41379,4697.425,,,,,
41379.1,0,41379.1,4442.615,,,,,
41379.2,0,41379.2,4379.37,,,,,
41379.3,0,41379.3,4379.37,,,,,
41379.4,0,41379.4,4379.37,,,,,
41379.5,0,41379.5,4379.37,,,,,
41379.6,0,41379.6,4379.37,,,,,
41379.7,0,41379.7,4379.37,,,,,
41379.8,0,41379.8,4506.775,,,,,
41379.9,0,41379.9,4379.37,,,,,
41380,0,41380,4379.37,,,,,
41380.1,0,41380.1,4379.37,,,,,
41380.2,0,41380.2,4085.781,,,,,
41380.3,0,41380.3,4203.385,,,,,
41380.4,0,41380.4,4085.781,,,,,
41380.5,0,41380.5,4379.37,,,,,
41380.6,0,41380.6,4320.99,,,,,
41380.7,0,41380.7,4379.37,,,,,
41380.8,0,41380.8,5333.535,,,,,
41380.9,0,41380.9,4085.781,,,,,
41381,0,41381,4379.37,,,,,
41381.1,0.2133461,41381.1,4085.781,,,,,
41381.2,0.09199307,41381.2,4203.387,,,,,
41381.3,0,41381.3,4379.37,,,,,
41381.4,0.02666188,41381.4,4379.37,,,,,
41381.5,0,41381.5,4379.37,,,,,
41381.6,0,41381.6,4634.18,,,,,
41381.7,0,41381.7,4379.37,,,,,
41381.8,0,41381.8,4379.37,,,,,
41381.9,0,41381.9,4379.37,,,,,
41382,0,41382,4379.37,,,,,
41382.1,0,41382.1,4379.37,,,,,
41382.2,0,41382.2,4085.781,,,,,
41382.3,0,41382.3,3816.658,,,,,
41382.4,0,41382.4,3816.658,,,,,
41382.5,0,41382.5,5015.481,,,,,
41382.6,0,41382.6,5676.055,,,,,
41382.7,0,41382.7,7388.658,,,,,
41382.8,0.1333333,41382.8,6458.959,,,,,
41382.9,1.713052,41382.9,5078.724,,,,,
41383,0.3599713,41383,4379.37,,,,,
41383.1,0,41383.1,4320.99,,,,,
41383.2,0,41383.2,4085.781,,,,,
41383.3,0,41383.3,4085.781,,,,,
41383.4,0,41383.4,3816.658,,,,,
41383.5,0,41383.5,4379.37,,,,,
41383.6,0,41383.6,4697.425,,,,,
41383.7,0,41383.7,4888.074,,,,,
41383.8,0,41383.8,4506.775,,,,,
41383.9,0,41383.9,4634.181,,,,,
41384,0,41384,266676.8,,,,,
41384.1,0,41384.1,297050.9,,,,,
41384.2,0,41384.2,135983.8,,,,,
41384.3,0,41384.3,51623.45,,,,,
41384.4,0,41384.4,26178.36,,,,,
41384.5,0,41384.5,17297.29,,,,,
41384.6,0,41384.6,13954.51,,,,,
41384.7,0,41384.7,12453.07,,,,,
41384.8,0,41384.8,10838.68,,,,,
41384.9,0,41384.9,9468.247,,,,,
41385,0,41385,8930.001,,,,,
41385.1,0,41385.1,8391.754,,,,,
41385.2,0,41385.2,7877.973,,,,,
41385.3,0,41385.3,7388.658,,,,,
41385.4,0,41385.4,7296.225,,,,,
41385.5,0,41385.5,6923.809,,,,,
41385.6,0,41385.6,6458.959,,,,,
41385.7,0,41385.7,6923.809,,,,,
41385.8,0,41385.8,6737.602,,,,,
41385.9,0,41385.9,6043.042,,,,,
41386,0,41386,5676.056,,,,,
41386.1,0,41386.1,5676.055,,,,,
41386.2,0,41386.2,5538.849,,,,,
41386.3,0,41386.3,5333.535,,,,,
41386.4,0,41386.4,5333.535,,,,,
41386.5,0,41386.5,5676.055,,,,,
41386.6,0,41386.6,5676.055,,,,,
41386.7,0,41386.7,5676.055,,,,,
41386.8,0,41386.8,6043.042,,,,,
41386.9,0,41386.9,5676.055,,,,,
41387,0,41387,5333.535,,,,,
41387.1,0,41387.1,5607.945,,,,,
41387.2,0,41387.2,5333.535,,,,,
41387.3,0,41387.3,5142.884,,,,,
41387.4,0,41387.4,5333.535,,,,,
41387.5,0,41387.5,5015.48,,,,,
41387.6,0,41387.6,5333.535,,,,,
41387.7,0,41387.7,5333.535,,,,,
41387.8,0,41387.8,5676.055,,,,,
41387.9,0,41387.9,5333.535,,,,,
41388,0,41388,5333.534,,,,,
41388.1,0.04666348,41388.1,5015.48,,,,,
41388.2,0,41388.2,5015.48,,,,,
41388.3,0,41388.3,5015.48,,,,,
41388.4,0,41388.4,5015.48,,,,,
41388.5,0,41388.5,5015.48,,,,,
41388.6,0,41388.6,5015.48,,,,,
41388.7,0,41388.7,5015.48,,,,,
41388.8,0,41388.8,5206.13,,,,,
41388.9,0,41388.9,5015.48,,,,,
41389,0,41389,5015.48,,,,,
41389.1,0,41389.1,4952.235,,,,,
41389.2,0,41389.2,4697.425,,,,,
41389.3,0,41389.3,5015.48,,,,,
41389.4,0,41389.4,5015.48,,,,,
41389.5,0,41389.5,4697.425,,,,,
41389.6,0,41389.6,4697.425,,,,,
41389.7,0,41389.7,4379.37,,,,,
41389.8,0,41389.8,4379.37,,,,,
41389.9,0,41389.9,4379.37,,,,,
41390,0,41390,4379.37,,,,,
41390.1,0,41390.1,4379.37,,,,,
41390.2,0,41390.2,4261.765,,,,,
41390.3,0,41390.3,4085.781,,,,,
41390.4,0,41390.4,4144.16,,,,,
41390.5,0,41390.5,4085.781,,,,,
41390.6,0,41390.6,4085.781,,,,,
41390.7,0,41390.7,4379.37,,,,,
41390.8,0,41390.8,4085.781,,,,,
41390.9,0,41390.9,4085.781,,,,,
41391,0,41391,4085.781,,,,,
41391.1,0,41391.1,4085.781,,,,,
41391.2,0,41391.2,4085.781,,,,,
41391.3,0,41391.3,4085.781,,,,,
41391.4,0,41391.4,4085.781,,,,,
41391.5,0,41391.5,4085.781,,,,,
41391.6,0,41391.6,4085.781,,,,,
41391.7,0,41391.7,4085.781,,,,,
41391.8,0,41391.8,4261.766,,,,,
41391.9,0,41391.9,4320.991,,,,,
41392,0,41392,4379.37,,,,,
41392.1,0.09332697,41392.1,4379.37,,,,,
41392.2,0.2666666,41392.2,4085.781,,,,,
41392.3,0.2666666,41392.3,4085.781,,,,,
41392.4,0.1,41392.4,4085.781,,,,,
41392.5,0.07239328,41392.5,4085.781,,,,,
41392.6,0,41392.6,4085.781,,,,,
41392.7,0,41392.7,4085.781,,,,,
41392.8,0,41392.8,4379.37,,,,,
41392.9,0,41392.9,4379.37,,,,,
41393,0,41393,4697.425,,,,,
41393.1,0,41393.1,4379.37,,,,,
41393.2,0,41393.2,4379.37,,,,,
41393.3,0,41393.3,4379.37,,,,,
41393.4,0,41393.4,4379.37,,,,,
41393.5,0.05552006,41393.5,10593.67,,,,,
41393.6,0,41393.6,21945.78,,,,,
41393.7,0,41393.7,15853.81,,,,,
41393.8,0,41393.8,11205.32,,,,,
41393.9,0,41393.9,8822.973,,,,,
41394,0,41394,6923.809,,,,,
41394.1,0,41394.1,6125.747,,,,,
41394.2,0,41394.2,7110.017,,,,,
41394.3,0,41394.3,6458.959,,,,,
41394.4,0,41394.4,5676.055,,,,,
41394.5,0,41394.5,6458.959,,,,,
41394.6,0,41394.6,7016.244,,,,,
41394.7,0,41394.7,7388.658,,,,,
41394.8,0,41394.8,10006.49,,,,,
41394.9,0,41394.9,12453.07,,,,,
41395,0,41395,10006.49,,,,,
41395.1,0,41395.1,7877.973,,,,,
41395.2,0,41395.2,6209.649,,,,,
41395.3,0,41395.3,5333.535,,,,,
41395.4,0,41395.4,5270.291,,,,,
41395.5,0,41395.5,4697.426,,,,,
41395.6,0,41395.6,4952.235,,,,,
41395.7,0,41395.7,4697.425,,,,,
41395.8,0,41395.8,4379.37,,,,,
41395.9,0,41395.9,4379.37,,,,,
41396,0,41396,4379.37,,,,,
41396.1,0,41396.1,4379.37,,,,,
41396.2,0,41396.2,4261.765,,,,,
41396.3,0,41396.3,4379.37,,,,,
41396.4,0,41396.4,4085.781,,,,,
41396.5,0,41396.5,4085.782,,,,,
41396.6,0,41396.6,4442.615,,,,,
41396.7,0,41396.7,4379.37,,,,,
41396.8,0,41396.8,4085.781,,,,,
41396.9,0,41396.9,4505.858,,,,,
41397,0,41397,4085.781,,,,,
41397.1,0,41397.1,4144.161,,,,,
41397.2,0,41397.2,4203.387,,,,,
41397.3,0,41397.3,4085.781,,,,,
41397.4,0,41397.4,3816.658,,,,,
41397.5,0,41397.5,3816.658,,,,,
41397.6,0,41397.6,3816.658,,,,,
41397.7,0,41397.7,3924.463,,,,,
41397.8,0,41397.8,3977.977,,,,,
41397.9,0,41397.9,3816.658,,,,,
41398,0,41398,3816.658,,,,,
41398.1,0,41398.1,3816.658,,,,,
41398.2,0,41398.2,3670.005,,,,,
41398.3,0,41398.3,3670.004,,,,,
41398.4,0,41398.4,3572,,,,,
41398.5,0,41398.5,3572,,,,,
41398.6,0,41398.6,3572,,,,,
41398.7,0,41398.7,3572,,,,,
41398.8,0,41398.8,3718.654,,,,,
41398.9,0,41398.9,3983.618,,,,,
41399,0,41399,3816.658,,,,,
41399.1,0,41399.1,3768.008,,,,,
41399.2,0,41399.2,3572,,,,,
41399.3,0,41399.3,3572,,,,,
41399.4,0,41399.4,3572,,,,,
41399.5,0,41399.5,3572,,,,,
41399.6,0,41399.6,3572,,,,,
41399.7,0,41399.7,3572,,,,,
41399.8,0,41399.8,3670.004,,,,,
41399.9,0,41399.9,3572,,,,,
41400,0,41400,3572,,,,,
41400.1,0,41400.1,3572,,,,,
41400.2,0,41400.2,3572,,,,,
41400.3,0,41400.3,3572,,,,,
41400.4,1.56688,41400.4,3572,,,,,
41400.5,1.039885,41400.5,3572,,,,,
41400.6,0.1616916,41400.6,3572,,,,,
41400.7,0,41400.7,3718.653,,,,,
41400.8,0,41400.8,3816.658,,,,,
41400.9,0.2,41400.9,3816.658,,,,,
41401,0,41401,3816.658,,,,,
41401.1,0,41401.1,3816.658,,,,,
41401.2,0,41401.2,3816.658,,,,,
41401.3,0,41401.3,3816.658,,,,,
41401.4,0,41401.4,3768.009,,,,,
41401.5,0,41401.5,3816.657,,,,,
41401.6,0,41401.6,42918,,,,,
41401.7,0.09332852,41401.7,80203.98,,,,,
41401.8,0.06666668,41401.8,44770.22,,,,,
41401.9,0,41401.9,23609.45,,,,,
41402,0,41402,15144.3,,,,,
41402.1,0,41402.1,10593.67,,,,,
41402.2,0,41402.2,8930.001,,,,,
41402.3,0,41402.3,7388.658,,,,,
41402.4,0,41402.4,6923.809,,,,,
41402.5,0,41402.5,6458.959,,,,,
41402.6,0,41402.6,5970.067,,,,,
41402.7,0.4666426,41402.7,6043.042,,,,,
41402.8,0.03333332,41402.8,7681.966,,,,,
41402.9,0,41402.9,10123.25,,,,,
41403,0,41403,11205.31,,,,,
41403.1,0,41403.1,9575.277,,,,,
41403.2,0,41403.2,7681.964,,,,,
41403.3,0,41403.3,5896.036,,,,,
41403.4,0,41403.4,5333.535,,,,,
41403.5,0,41403.5,5015.48,,,,,
41403.6,0,41403.6,4760.67,,,,,
41403.7,0,41403.7,4697.425,,,,,
41403.8,0,41403.8,4697.425,,,,,
41403.9,0.09374434,41403.9,4697.425,,,,,
41404,0.247567,41404,4379.37,,,,,
41404.1,0,41404.1,4379.37,,,,,
41404.2,0,41404.2,4379.37,,,,,
41404.3,0,41404.3,4085.781,,,,,
41404.4,0,41404.4,4085.781,,,,,
41404.5,0,41404.5,4379.37,,,,,
41404.6,0.05333652,41404.6,4085.781,,,,,
41404.7,0,41404.7,4261.765,,,,,
41404.8,0,41404.8,4697.425,,,,,
41404.9,0.07998565,41404.9,4085.781,,,,,
41405,0,41405,3816.658,,,,,
41405.1,0,41405.1,3870.173,,,,,
41405.2,0,41405.2,89057.47,,,,,
41405.3,0,41405.3,34446.66,,,,,
41405.4,0,41405.4,18031.26,,,,,
41405.5,0,41405.5,12453.07,,,,,
41405.6,0,41405.6,10715.3,,,,,
41405.7,0,41405.7,10006.49,,,,,
41405.8,0,41405.8,9468.247,,,,,
41405.9,0,41405.9,28138.44,,,,,
41406,0,41406,13823.15,,,,,
41406.1,0,41406.1,29408.96,,,,,
41406.2,0,41406.2,16563.32,,,,,
41406.3,0,41406.3,11450.32,,,,,
41406.4,0,41406.4,10123.25,,,,,
41406.5,0,41406.5,8930.002,,,,,
41406.6,0,41406.6,8391.754,,,,,
41406.7,0,41406.7,8185.945,,,,,
41406.8,0,41406.8,7388.658,,,,,
41406.9,0,41406.9,6458.959,,,,,
41407,0,41407,6043.042,,,,,
41407.1,0,41407.1,5676.055,,,,,
41407.2,0,41407.2,5333.535,,,,,
41407.3,0,41407.3,5015.48,,,,,
41407.4,0,41407.4,5333.535,,,,,
41407.5,0,41407.5,5333.535,,,,,
41407.6,0,41407.6,5015.48,,,,,
41407.7,0,41407.7,5015.48,,,,,
41407.8,0,41407.8,4824.83,,,,,
41407.9,0,41407.9,4697.425,,,,,
41408,0,41408,4697.425,,,,,
41408.1,0,41408.1,4697.425,,,,,
41408.2,0,41408.2,4506.776,,,,,
41408.3,0,41408.3,4379.37,,,,,
41408.4,0,41408.4,4379.37,,,,,
41408.5,0,41408.5,4697.424,,,,,
41408.6,0,41408.6,4442.615,,,,,
41408.7,0,41408.7,4506.776,,,,,
41408.8,0,41408.8,4570.02,,,,,
41408.9,0,41408.9,4379.37,,,,,
41409,0,41409,4379.37,,,,,
41409.1,0,41409.1,4379.37,,,,,
41409.2,0,41409.2,4697.425,,,,,
41409.3,0,41409.3,4379.37,,,,,
41409.4,0,41409.4,4379.37,,,,,
41409.5,0,41409.5,4379.37,,,,,
41409.6,0,41409.6,4379.37,,,,,
41409.7,0,41409.7,4570.019,,,,,
41409.8,0,41409.8,4697.425,,,,,
41409.9,0,41409.9,4697.425,,,,,
41410,0,41410,4379.37,,,,,
41410.1,0,41410.1,4379.37,,,,,
41410.2,0,41410.2,4379.37,,,,,
41410.3,0,41410.3,4379.37,,,,,
41410.4,0,41410.4,4379.37,,,,,
41410.5,0,41410.5,4379.37,,,,,
41410.6,0,41410.6,4144.161,,,,,
41410.7,0,41410.7,4379.37,,,,,
41410.8,0,41410.8,5676.055,,,,,
41410.9,0,41410.9,4379.37,,,,,
41411,0,41411,4379.37,,,,,
41411.1,0,41411.1,4379.37,,,,,
41411.2,0,41411.2,4379.37,,,,,
41411.3,0,41411.3,4085.781,,,,,
41411.4,0,41411.4,4085.781,,,,,
41411.5,0.5199425,41411.5,4379.37,,,,,
41411.6,0,41411.6,4320.99,,,,,
41411.7,0,41411.7,5676.055,,,,,
41411.8,0,41411.8,5015.48,,,,,
41411.9,0,41411.9,3870.172,,,,,
41412,0,41412,3816.658,,,,,
41412.1,0,41412.1,4085.781,,,,,
41412.2,0,41412.2,4697.425,,,,,
41412.3,0,41412.3,4085.781,,,,,
41412.4,0,41412.4,4085.781,,,,,
41412.5,0,41412.5,4085.781,,,,,
41412.6,0,41412.6,4085.781,,,,,
41412.7,0,41412.7,10358.46,,,,,
41412.8,0.06666668,41412.8,15853.81,,,,,
41412.9,0,41412.9,8822.973,,,,,
41413,0,41413,5676.056,,,,,
41413.1,0,41413.1,5015.48,,,,,
41413.2,0,41413.2,4697.425,,,,,
41413.3,0,41413.3,4379.37,,,,,
41413.4,0,41413.4,4379.37,,,,,
41413.5,0,41413.5,4379.37,,,,,
41413.6,0,41413.6,4379.37,,,,,
41413.7,0,41413.7,4379.37,,,,,
41413.8,0,41413.8,4379.37,,,,,
41413.9,0,41413.9,4379.37,,,,,
41414,0,41414,4379.37,,,,,
41414.1,0,41414.1,4379.37,,,,,
41414.2,0,41414.2,4379.37,,,,,
41414.3,0,41414.3,4697.425,,,,,
41414.4,0,41414.4,4379.37,,,,,
41414.5,0,41414.5,4379.37,,,,,
41414.6,0,41414.6,4379.37,,,,,
41414.7,0,41414.7,4506.776,,,,,
41414.8,0,41414.8,4697.425,,,,,
41414.9,0,41414.9,4442.614,,,,,
41415,0,41415,4379.37,,,,,
41415.1,0,41415.1,4379.37,,,,,
41415.2,0,41415.2,4203.387,,,,,
41415.3,0,41415.3,4261.766,,,,,
41415.4,0,41415.4,4085.781,,,,,
41415.5,0,41415.5,4085.781,,,,,
41415.6,0,41415.6,4085.781,,,,,
41415.7,0,41415.7,4085.781,,,,,
41415.8,0,41415.8,4379.37,,,,,
41415.9,0,41415.9,5418.216,,,,,
41416,0.08665709,41416,5015.48,,,,,
41416.1,0,41416.1,4697.425,,,,,
41416.2,0,41416.2,4506.776,,,,,
41416.3,0,41416.3,4379.37,,,,,
41416.4,0,41416.4,4442.614,,,,,
41416.5,0,41416.5,4379.37,,,,,
41416.6,0,41416.6,4637.215,,,,,
41416.7,0,41416.7,4379.37,,,,,
41416.8,0,41416.8,4379.37,,,,,
41416.9,0,41416.9,4085.781,,,,,
41417,0.08665709,41417,4085.781,,,,,
41417.1,0,41417.1,4085.781,,,,,
41417.2,0,41417.2,4085.781,,,,,
41417.3,0.06666668,41417.3,3924.462,,,,,
41417.4,0,41417.4,4032.267,,,,,
41417.5,0,41417.5,4085.782,,,,,
41417.6,0,41417.6,4144.161,,,,,
41417.7,0,41417.7,4379.37,,,,,
41417.8,0,41417.8,4379.37,,,,,
41417.9,0,41417.9,4379.37,,,,,
41418,0,41418,4085.782,,,,,
41418.1,0,41418.1,4320.99,,,,,
41418.2,0,41418.2,23434.25,,,,,
41418.3,0,41418.3,16563.32,,,,,
41418.4,0,41418.4,9468.247,,,,,
41418.5,0,41418.5,6923.81,,,,,
41418.6,0,41418.6,5749.03,,,,,
41418.7,0,41418.7,5333.535,,,,,
41418.8,0,41418.8,5015.48,,,,,
41418.9,0,41418.9,4952.236,,,,,
41419,0,41419,4379.37,,,,,
41419.1,0,41419.1,4379.37,,,,,
41419.2,0,41419.2,4085.781,,,,,
41419.3,0,41419.3,4085.781,,,,,
41419.4,0,41419.4,4085.781,,,,,
41419.5,0,41419.5,4085.781,,,,,
41419.6,0,41419.6,4085.781,,,,,
41419.7,0,41419.7,4085.781,,,,,
41419.8,0,41419.8,3816.658,,,,,
41419.9,0,41419.9,3816.658,,,,,
41420,0,41420,3816.658,,,,,
41420.1,0,41420.1,3816.658,,,,,
41420.2,0,41420.2,3670.005,,,,,
41420.3,0,41420.3,3816.658,,,,,
41420.4,0,41420.4,3816.658,,,,,
41420.5,0,41420.5,3816.658,,,,,
41420.6,0,41420.6,3768.008,,,,,
41420.7,0,41420.7,3572,,,,,
41420.8,0,41420.8,3572,,,,,
41420.9,0,41420.9,3620.649,,,,,
41421,0,41421,3572,,,,,
41421.1,0,41421.1,3572,,,,,
41421.2,0,41421.2,3670.005,,,,,
41421.3,0,41421.3,3718.654,,,,,
41421.4,0,41421.4,3572,,,,,
41421.5,0,41421.5,3572,,,,,
41421.6,0,41421.6,3768.008,,,,,
41421.7,0,41421.7,3718.653,,,,,
41421.8,7.800002,41421.8,3670.004,,,,,
41421.9,0,41421.9,3572,,,,,
41422,0,41422,3572,,,,,
41422.1,0,41422.1,3572,,,,,
41422.2,0,41422.2,3572,,,,,
41422.3,0,41422.3,3572,,,,,
41422.4,0,41422.4,3572,,,,,
41422.5,0,41422.5,3572,,,,,
41422.6,0,41422.6,3572,,,,,
41422.7,0,41422.7,3572,,,,,
41422.8,0,41422.8,3572,,,,,
41422.9,0,41422.9,4379.37,,,,,
41423,0,41423,10006.49,,,,,
41423.1,0,41423.1,29798.16,,,,,
41423.2,0,41423.2,13138.11,,,,,
41423.3,0,41423.3,8607.362,,,,,
41423.4,0,41423.4,7780.675,,,,,
41423.5,0,41423.5,6923.809,,,,,
41423.6,0,41423.6,6043.042,,,,,
41423.7,0,41423.7,5896.035,,,,,
41423.8,0,41423.8,5333.535,,,,,
41423.9,0,41423.9,5676.055,,,,,
41424,0,41424,5015.48,,,,,
41424.1,0,41424.1,4379.37,,,,,
41424.2,0,41424.2,4085.781,,,,,
41424.3,0,41424.3,4085.781,,,,,
41424.4,0,41424.4,4085.781,,,,,
41424.5,0,41424.5,4085.781,,,,,
41424.6,0,41424.6,4085.781,,,,,
41424.7,0,41424.7,4888.074,,,,,
41424.8,0,41424.8,4697.425,,,,,
41424.9,0,41424.9,10006.49,,,,,
41425,0,41425,6043.042,,,,,
41425.1,0,41425.1,3572,,,,,
41425.2,0,41425.2,3425.347,,,,,
41425.3,0,41425.3,3572,,,,,
41425.4,0,41425.4,3572,,,,,
41425.5,0,41425.5,3572,,,,,
41425.6,0,41425.6,3572,,,,,
41425.7,0,41425.7,3572,,,,,
41425.8,0,41425.8,3572,,,,,
41425.9,0,41425.9,3327.343,,,,,
41426,0,41426,3327.343,,,,,
41426.1,0,41426.1,3327.343,,,,,
41426.2,0,41426.2,3327.343,,,,,
41426.3,0,41426.3,3327.343,,,,,
41426.4,0,41426.4,3327.343,,,,,
41426.5,0,41426.5,3327.343,,,,,
41426.6,0,41426.6,3327.343,,,,,
41426.7,0,41426.7,3327.343,,,,,
41426.8,0.8000002,41426.8,4506.775,,,,,
41426.9,0,41426.9,3816.658,,,,,
41427,0,41427,3107.151,,,,,
41427.1,0.04666348,41427.1,3107.151,,,,,
41427.2,1.119942,41427.2,3327.343,,,,,
41427.3,0.7333335,41427.3,3327.343,,,,,
41427.4,0,41427.4,3523.351,,,,,
41427.5,0,41427.5,3572,,,,,
41427.6,0,41427.6,3572,,,,,
41427.7,0,41427.7,3572,,,,,
41427.8,0,41427.8,3327.343,,,,,
41427.9,0,41427.9,6923.809,,,,,
41428,0,41428,114499.8,,,,,
41428.1,0,41428.1,22276.6,,,,,
41428.2,0,41428.2,11205.32,,,,,
41428.3,0,41428.3,6458.959,,,,,
41428.4,0,41428.4,14261.9,,,,,
41428.5,0,41428.5,52356.72,,,,,
41428.6,0,41428.6,30922.74,,,,,
41428.7,0,41428.7,14483.73,,,,,
41428.8,0,41428.8,8930.001,,,,,
41428.9,0,41428.9,6923.809,,,,,
41429,0,41429,11816.96,,,,,
41429.1,0,41429.1,7388.658,,,,,
41429.2,0,41429.2,5015.48,,,,,
41429.3,0,41429.3,4697.425,,,,,
41429.4,0,41429.4,4697.425,,,,,
41429.5,0,41429.5,4379.371,,,,,
41429.6,0,41429.6,4379.37,,,,,
41429.7,0,41429.7,4085.781,,,,,
41429.8,0,41429.8,4085.781,,,,,
41429.9,0,41429.9,4085.781,,,,,
